Year,Month,MktRF_CV,SMB_CV,HML_CV,RMW_CV,CMA_CV,MktRF,SMB,HML,RMW,CMA,MP_MktRF,MP_SMB,MP_HML,MP_RMW,MP_CMA
1969,6,6.760714285714286,2.052095238095238,1.4477238095238096,0.6737238095238095,1.1759142857142857,-7.18,-5.49,-1.09,4.26,-1.55,-1.8200405109337852,-4.674078696746518,-0.7380691420854079,2.9358410901153547,-0.9051389176714643
1969,7,24.03172380952381,4.946895238095238,8.474380952380953,1.1874571428571428,5.989695238095238,-7,-3.37,1.42,1.4,1.97,-1.0506723165412504,-0.8702930574242637,0.5288427062920498,0.7777590627310489,0.6118596544690293
1969,8,9.480980952380952,1.315114285714286,3.0329238095238096,0.6859809523809524,2.1516285714285712,4.68,0.71,-3.87,1.16,-4.08,0.19761629880152692,0.07606042822844049,-0.24622201066760593,0.36562761147253586,-0.24878070540999708
1969,9,8.754857142857142,0.8165238095238095,4.188580952380953,1.1240952380952383,3.6516285714285712,-2.98,1.29,-3.19,3.42,-0.83,-0.3189516271673812,0.5198276134248394,-0.5670914168955902,1.8660058012138867,-0.14088736516802006
1969,10,7.3815478260869565,1.5941913043478262,3.047495652173913,0.46453043478260875,3.2530869565217393,5.06,3.89,-3.19,0.01,-2.03,0.5864936104142593,2.524723828544453,-0.41062715034826874,0.0033296288992300457,-0.20303490137922958
1969,11,5.031178947368422,1.023978947368421,3.108242105263158,0.34146315789473686,2.9038631578947367,-3.79,-2.41,-1.12,1.44,0.32,-0.5210190516959013,-0.8011424374552015,-0.1981521639887875,1.1602384649954112,0.0359265540685808
1969,12,13.201927272727273,1.7936590909090908,2.6809863636363636,1.689277272727273,2.9566,-2.63,-3.7,-3.02,2.47,-2.04,-0.5304541068447854,-1.9148899817697018,-0.5238609127414007,2.7073976100122605,-0.2565755556478343
1970,1,8.656114285714285,2.996266666666666,5.32532380952381,3.0155809523809523,4.624828571428571,-8.1,3.09,3.04,-1.77,3.92,-0.6226005715005851,0.912959909987622,0.6113682348881507,-0.39216720012132045,0.4842334114549135
1970,2,9.118168421052632,1.357378947368421,3.376642105263158,2.0508526315789473,3.0605684210526314,5.13,-2.58,4.04,-2.28,3.06,0.6013900181940861,-0.4563230156575537,0.40903383707066915,-0.28298459608685017,0.24165013635261315
1970,3,10.314180952380953,1.0643238095238094,3.6856666666666666,0.47505714285714284,4.127895238095238,-1.06,-2.4,4.25,-0.87,4.43,-0.11796687844619351,-0.9370079235037807,0.6786217737730486,-0.15877559125296387,0.5286434928210687
1970,4,14.421527272727273,2.201059090909091,11.383036363636364,1.742059090909091,7.810731818181819,-11,-6.3,6.4,-0.64,5.88,-1.0822305038254474,-3.1368944262437557,0.9362413336989088,-0.5042350861945797,0.5202473979093382
1970,5,88.40038095238094,7.9400666666666675,33.711380952380956,2.3409142857142857,22.65105714285714,-6.92,-4.42,3.6,-1.3,3.62,-0.48691894340155084,-1.0642010867394969,0.17051723002559607,-0.2793054502407424,0.16926926226986572
1970,6,27.32030909090909,4.166036363636364,12.418981818181818,2.0120772727272724,12.698295454545455,-5.79,-2.17,0.87,0.19,2.9,-0.06646396700325623,-0.14483339658528824,0.013914467824615006,0.030378549205627124,0.04675959916557519
1970,7,18.505477272727273,3.2080954545454547,4.295927272727273,1.4327863636363636,4.7301863636363635,6.93,-0.69,0.96,-0.07,1.9,0.2574005426968068,-0.08777264079957246,0.04167821717700367,-0.013021239435913426,0.054647390770401594
1970,8,18.010866666666665,5.233295238095239,5.298914285714286,3.1694666666666667,5.661980952380953,4.49,1.54,1.03,0.57,-0.15,0.24621124412257747,0.2543938275618482,0.1292719190103804,0.1488991972974457,-0.011581752095277143
1970,9,11.001857142857142,3.2799238095238095,4.317914285714285,1.4935238095238097,5.0862952380952375,4.18,8.49,-5.58,0.24,-5.93,0.23550682779381266,0.8597369348505662,-0.5677683718385919,0.028341575795918603,-0.3825141865751679
1970,10,10.10965909090909,1.869327272727273,4.541145454545455,0.7737272727272727,4.857495454545455,-2.28,-4.5,0.27,1.83,2.38,-0.21029583804425872,-0.7270794819160489,0.03371426054755772,0.45860404356989154,0.17089786962464834
1970,11,8.621175,1.818495,1.26948,0.8860950000000001,2.930375,4.6,-4,1.63,1.75,1.59,0.46172474787841083,-1.133986227235835,0.19352901368298125,0.8465431184618623,0.11954900858104187
1970,12,4.203331818181818,1.7525318181818181,0.8272590909090909,1.3580954545454544,1.4657090909090909,5.72,3.02,1.01,0.14,0.28,0.6732733124306,0.8800917753467208,0.42896257354454526,0.05913528443731539,0.03489764241065191
1971,1,4.54142,1.406695,2.661295,1.692695,1.5952,4.84,7.54,1.38,-2.19,-0.14,1.1684591085951865,2.2800195195398247,0.8994176991781921,-0.6035493124736393,-0.03488522364819557
1971,2,5.275273684210527,3.9576105263157895,1.1303684210526315,1.211842105263158,1.7766000000000002,1.41,2.05,-1.29,0.65,-0.72,0.31505710389712555,0.7723018017430143,-0.26134884423541915,0.1437254197396288,-0.16484607571142476
1971,3,4.281991304347826,1.3589913043478261,0.9663478260869565,0.6783304347826087,0.8313826086956523,4.13,2.15,-4.04,1.97,-2.69,0.7944505823784042,0.28789792728803265,-1.927015644531966,0.6084419206732333,-0.5529984062350575
1971,4,2.3665238095238097,1.1222666666666667,1.2021809523809526,1.1899142857142857,1.0010666666666668,3.15,-0.37,0.72,-1.56,0.72,0.7464944872201401,-0.14428400105178424,0.40171950049655225,-0.8607603146480256,0.31629535814734433
1971,5,4.610175,0.6154000000000001,0.54348,0.576175,0.594655,-3.98,-1.17,-1.38,1.46,0.3,-1.7066089776070337,-0.5524881006412896,-0.6189180311799841,0.4592362030919703,0.1094509439826122
1971,6,9.590127272727273,1.7403863636363635,0.700259090909091,0.6758954545454545,0.8663272727272728,-0.1,-1.45,-2.06,1.52,-1.74,-0.022011235520327955,-1.2486583941867593,-2.0436548262106586,0.9873886206756892,-1.0686744609999463
1971,7,5.0364571428571425,1.0680952380952382,0.36546666666666666,0.5210666666666667,0.5551809523809523,-4.5,-1.41,0.17,0.48,1.62,-0.47615678262767697,-0.4293451601209895,0.13089228741868217,0.2658034734865341,0.6829584541195751
1971,8,25.372127272727273,2.5653454545454544,2.850527272727273,1.25395,3.7823499999999997,3.79,-0.18,2.67,-0.34,2.6,0.7636175468801873,-0.08930908851931586,3.9390126977084927,-0.24422187756229272,1.7104092943894094
1971,9,5.168380952380952,0.6058571428571429,0.533695238095238,1.0999999999999999,0.6489809523809523,-0.85,0.19,-2.96,2.59,-1.56,-0.03399569126803343,0.039250109743064206,-0.5598741319615637,0.77306940266712,-0.15063439306574142
1971,10,6.1097809523809525,1.0404666666666667,0.4875809523809524,0.44371428571428573,1.4436952380952381,-4.42,-1.65,-0.43,1.48,-1.24,-0.8678198589315629,-1.4432675345418275,-0.4344092050873068,0.5035794168698364,-0.6978321790761788
1971,11,19.09478095238095,2.5326,0.7724952380952381,0.8806666666666667,0.7052666666666667,-0.46,-2.9,-1.7,2.45,-0.36,-0.0764001169807509,-1.477076393507782,-1.8798624873927394,2.0666246887561703,-0.09107270462490699
1971,12,8.06845909090909,1.6840363636363638,1.172127272727273,1.0753272727272727,2.0233863636363636,8.71,3.27,-0.35,-0.43,-1.83,0.4628766854153483,0.6842491725305816,-0.24428462000687168,-0.18274934850192776,-0.9476740510957291
1972,1,5.101523809523809,1.2616285714285713,1.3218,1.7157142857142857,1.5183142857142857,2.49,6.33,1.99,-1.48,0.29,0.3131630959062112,1.9919818441041297,0.9153816388159202,-0.5151337389145817,0.0523456306571653
1972,2,2.213975,0.6802199999999999,1.66682,0.9054,1.31108,2.87,0.95,-2.76,1.65,-0.52,0.570878662563819,0.3990480752420115,-1.1258155063847743,0.35994646867088637,-0.1250843346407184
1972,3,5.778295454545455,1.4686772727272728,1.2205863636363636,1.5082954545454546,0.6643272727272728,0.63,-0.49,-1.73,1.58,-0.19,0.28875510365024265,-0.3817506751197539,-0.5596046206938425,0.6531539192172608,-0.05292802222767183
1972,4,3.97068,0.8236,0.7106950000000001,0.449095,0.63308,0.29,0.15,0.23,-0.59,-0.89,0.05092840625548113,0.054125013221914854,0.10159754501831177,-0.14640790619582375,-0.4892932021977739
1972,5,8.03985909090909,1.5544772727272727,1.1688772727272727,1.2055318181818182,1.170931818181818,1.25,-3.15,-2.69,2.33,-1.85,0.3194529895223486,-2.026876776234676,-2.0407645969091552,1.941854301936042,-1.0672702215831507
1972,6,3.2968954545454547,0.52815,0.5745818181818182,0.5064,0.3311454545454545,-2.43,-0.35,-2.51,1.75,-0.36,-0.30670416130314626,-0.1193209763389601,-1.1577870793418337,0.5433232772581629,-0.11228769083377703
1972,7,5.767455,0.57442,1.59252,0.40278,0.6561750000000001,-0.8,-2.74,0.78,1.08,-0.59,-0.24623321937618053,-2.749327078114743,0.7319250566713358,0.7982317514748593,-0.6507204733328729
1972,8,5.119660869565218,0.8703826086956522,3.5128608695652175,1.3095304347826087,0.5523739130434783,3.26,-3.53,4.69,-2.02,2.95,0.5735816084402305,-3.256703969476061,1.587858649383277,-1.8770784001942855,1.641963858146436
1972,9,4.760895,0.328895,1.414375,0.520455,0.93032,-1.14,-2.25,0.47,1.67,-1.98,-0.2259568384357498,-1.3699522947307468,0.07213745228501106,0.4773092108205258,-1.309161688948113
1972,10,8.155945454545455,1.1100363636363635,1.610459090909091,0.506109090909091,0.39638636363636365,0.52,-2.53,1.37,-0.12,-0.05,0.11083490984733443,-4.076583860439277,0.522251730173483,-0.0862972589042,-0.01962903295930319
1972,11,3.37482,1.390255,1.81582,1.1198000000000001,0.5912200000000001,4.6,-0.53,4.76,-1.98,3.35,0.5723284714079581,-0.2530298711337176,1.5936067000659824,-1.4642660473419045,3.086649800302533
1972,12,4.777968421052631,1.0488736842105264,0.9208947368421051,0.5886105263157895,0.7310105263157894,0.62,-1.82,-2.27,2.6,-2.2,0.18642446584782388,-0.6937612729811575,-0.6740264719884662,0.8690241091843934,-1.3590480793592121
1973,1,5.3124666666666664,1.571895238095238,0.9977809523809524,1.2089238095238095,1.1914285714285715,-3.29,-2.79,2.68,0.4,0.92,-0.6987381488564997,-1.4096592476600776,1.569093035377535,0.25434951112245396,0.4596480839189839
1973,2,11.293242105263158,0.5526105263157894,2.3120526315789474,0.8226105263157896,1.359842105263158,-4.85,-4.01,1.7,-0.34,-0.01,-0.9264187849035609,-1.3519290652587184,0.918623611486047,-0.1052637715180614,-0.003065443011963851
1973,3,14.736477272727273,2.18315,2.9170363636363636,0.9443318181818182,1.032581818181818,-1.3,-2.31,2.78,-1.07,0.73,-0.11681175414447763,-2.215266384735531,0.6482924612001286,-0.4868424681486268,0.19606299535180888
1973,4,13.696620000000001,1.9294550000000001,1.749295,0.36105500000000007,1.0341200000000002,-5.68,-3,5.69,-1.63,2.71,-0.39112582223941494,-0.7282337613548266,1.0517059112177891,-0.6460437387201214,0.958530804887758
1973,5,30.548259090909088,11.041036363636366,3.570059090909091,1.004581818181818,1.1728954545454546,-2.94,-5.98,0.21,2.02,-1.79,-0.217818997885528,-1.6424783761716308,0.06472620308017107,2.094001296285204,-0.6321837828768634
1973,6,19.759780952380954,4.061714285714286,4.599295238095238,0.9175142857142857,2.107295238095238,-1.56,-2.54,1.44,-0.27,0.22,-0.05182030503414086,-0.1219149618659096,0.21747582105299473,-0.10059523067978436,0.06850537295245479
1973,7,16.439495238095237,3.0727142857142855,5.56852380952381,1.4411238095238095,2.1874285714285717,5.05,7.26,-5.35,-0.1,-3.46,0.2593409421872352,0.9472407675001517,-0.6271716011165624,-0.04079304320951249,-0.5996695135974371
1973,8,9.934147826086956,1.2249304347826089,1.9466608695652174,0.8052608695652174,0.969895652173913,-3.82,-1.75,1.13,-1.36,1.2,-0.23579615350522054,-0.3018206846319669,0.10941131911625249,-0.3532128990652311,0.20035889278823288
